Date,Shooting Team,Shooter Name,Shooter ID,Shot Number,Quarter,Left Position,Top Position,Home Team,Away Team,Shot Status,Three Pointer,Assists,Text
"February 20, 2017",away,Kendal Yancy missed Layu,67654,56,2,0.08,0.54,West Virginia,Texas,0,0,0,Kendal Yancy missed Layup.
"February 20, 2017",away,Andrew Jones missed Jumpe,4066325,59,2,0.1,0.4,West Virginia,Texas,0,0,0,Andrew Jones missed Jumper.
"February 20, 2017",away,Eric Davis Jr.,3947249,63,2,0.07,0.54,West Virginia,Texas,1,0,0,Eric Davis Jr. made Layup.
"February 20, 2017",away,Andrew Jones missed Layu,4066325,64,2,0.06,0.56,West Virginia,Texas,0,0,0,Andrew Jones missed Layup.
"February 20, 2017",away,Eric Davis Jr. missed Three Point Jumpe,3947249,65,2,0.09,0.94,West Virginia,Texas,0,0,0,Eric Davis Jr. missed Three Point Jumper.
"February 20, 2017",away,Eric Davis Jr. missed Three Point Jumpe,3947249,66,2,0.08,0.94,West Virginia,Texas,0,0,0,Eric Davis Jr. missed Three Point Jumper.
"February 20, 2017",away,Kerwin Roach Jr. missed Three Point Jumpe,3947250,67,2,0.29,0.74,West Virginia,Texas,0,0,0,Kerwin Roach Jr. missed Three Point Jumper.
"February 20, 2017",away,Kerwin Roach Jr. missed Layu,3947250,68,2,0.06,0.5,West Virginia,Texas,0,0,0,Kerwin Roach Jr. missed Layup.
"February 20, 2017",home,Devon Hall missed Three Point Jumpe,66138,0,1,0.86,0.08,Virginia,Miami,0,0,0,Devon Hall missed Three Point Jumper.
"February 20, 2017",home,London Perrantes missed Three Point Jumpe,66139,1,1,0.91,0.94,Virginia,Miami,0,0,0,London Perrantes missed Three Point Jumper.
"February 20, 2017",home,Isaiah Wilkins,3138203,2,1,0.78,0.42,Virginia,Miami,1,0,0,Isaiah Wilkins made Jumper. Assisted by Devon Hall.
"February 20, 2017",home,Isaiah Wilkins missed Jumpe,3138203,3,1,0.79,0.54,Virginia,Miami,0,0,0,Isaiah Wilkins missed Jumper.
"February 20, 2017",home,Marial Shayok,3138201,4,1,0.94,0.82,Virginia,Miami,1,0,0,Marial Shayok made Jumper.
"February 20, 2017",home,London Perrantes missed Three Point Jumpe,66139,5,1,0.67,0.5,Virginia,Miami,0,0,0,London Perrantes missed Three Point Jumper.
"February 20, 2017",home,Devon Hall,66138,6,1,0.87,0.06,Virginia,Miami,1,0,0,Devon Hall made Three Point Jumper. Assisted by London Perrantes.
"February 20, 2017",home,London Perrantes,66139,7,1,0.82,0.6,Virginia,Miami,1,0,0,London Perrantes made Jumper.
"February 20, 2017",home,Marial Shayok,3138201,8,1,0.86,0.84,Virginia,Miami,1,0,0,Marial Shayok made Jumper.
"February 20, 2017",home,London Perrantes missed Layu,66139,9,1,0.91,0.42,Virginia,Miami,0,0,0,London Perrantes missed Layup.
"February 20, 2017",home,Darius Thompson missed Jumpe,66274,10,1,0.75,0.5,Virginia,Miami,0,0,0,Darius Thompson missed Jumper.
"February 20, 2017",home,Ty Jerome missed Three Point Jumpe,4065733,11,1,0.79,0.12,Virginia,Miami,0,0,0,Ty Jerome missed Three Point Jumper.
"February 20, 2017",home,Darius Thompson missed Jumpe,66274,12,1,0.89,0.74,Virginia,Miami,0,0,0,Darius Thompson missed Jumper.
"February 20, 2017",home,Mamadi Diakite missed Jumpe,3947156,15,1,0.76,0.56,Virginia,Miami,0,0,0,Mamadi Diakite missed Jumper.
"February 20, 2017",home,London Perrantes,66139,16,1,0.85,0.5,Virginia,Miami,1,0,0,London Perrantes made Jumper. Assisted by Darius Thompson.
"February 20, 2017",home,Isaiah Wilkins,3138203,17,1,0.94,0.46,Virginia,Miami,1,0,0,Isaiah Wilkins made Layup.
"February 20, 2017",home,London Perrantes missed Jumpe,66139,18,1,0.88,0.14,Virginia,Miami,0,0,0,London Perrantes missed Jumper.
"February 20, 2017",home,London Perrantes missed Jumpe,66139,19,1,0.85,0.5,Virginia,Miami,0,0,0,London Perrantes missed Jumper.
"February 20, 2017",home,Marial Shayok missed Jumpe,3138201,22,1,0.9,0.68,Virginia,Miami,0,0,0,Marial Shayok missed Jumper.
"February 20, 2017",home,Devon Hall missed Jumpe,66138,23,1,0.84,0.54,Virginia,Miami,0,0,0,Devon Hall missed Jumper.
"February 20, 2017",home,Marial Shayok missed Jumpe,3138201,24,1,0.85,0.84,Virginia,Miami,0,0,0,Marial Shayok missed Jumper.
"February 20, 2017",home,London Perrantes missed Jumpe,66139,25,2,0.8,0.46,Virginia,Miami,0,0,0,London Perrantes missed Jumper.
"February 20, 2017",home,Marial Shayok missed Jumpe,3138201,26,2,0.84,0.76,Virginia,Miami,0,0,0,Marial Shayok missed Jumper.
"February 20, 2017",home,Devon Hall,66138,27,2,0.82,0.46,Virginia,Miami,1,0,0,Devon Hall made Jumper.
"February 20, 2017",home,Devon Hall missed Jumpe,66138,28,2,0.87,0.48,Virginia,Miami,0,0,0,Devon Hall missed Jumper.
"February 20, 2017",home,London Perrantes missed Three Point Jumpe,66139,29,2,0.71,0.74,Virginia,Miami,0,0,0,London Perrantes missed Three Point Jumper.
"February 20, 2017",home,Devon Hall,66138,32,2,0.76,0.1,Virginia,Miami,1,0,0,Devon Hall made Three Point Jumper. Assisted by Darius Thompson.
"February 20, 2017",home,Mamadi Diakite,3947156,33,2,0.8,0.48,Virginia,Miami,1,0,0,Mamadi Diakite made Jumper.
"February 20, 2017",home,Darius Thompson,66274,35,2,0.92,0.44,Virginia,Miami,1,0,0,Darius Thompson made Layup. Assisted by London Perrantes.
"February 20, 2017",home,Mamadi Diakite,3947156,38,2,0.92,0.54,Virginia,Miami,1,0,0,Mamadi Diakite made Dunk. Assisted by Darius Thompson.
"February 20, 2017",home,Darius Thompson missed Layu,66274,41,2,0.9,0.56,Virginia,Miami,0,0,0,Darius Thompson missed Layup.
"February 20, 2017",home,London Perrantes missed Jumpe,66139,42,2,0.84,0.48,Virginia,Miami,0,0,0,London Perrantes missed Jumper.
"February 20, 2017",home,Darius Thompson missed Jumpe,66274,43,2,0.79,0.56,Virginia,Miami,0,0,0,Darius Thompson missed Jumper.
"February 20, 2017",home,Marial Shayok missed Three Point Jumpe,3138201,44,2,0.96,0.03,Virginia,Miami,0,0,0,Marial Shayok missed Three Point Jumper.
"February 20, 2017",home,Isaiah Wilkins missed Jumpe,3138203,46,2,0.92,0.38,Virginia,Miami,0,0,0,Isaiah Wilkins missed Jumper.
"February 20, 2017",home,London Perrantes missed Jumpe,66139,47,2,0.92,0.38,Virginia,Miami,0,0,0,London Perrantes missed Jumper.
"February 20, 2017",home,Marial Shayok,3138201,48,2,0.84,0.82,Virginia,Miami,1,0,0,Marial Shayok made Jumper.
"February 20, 2017",home,Marial Shayok missed Layu,3138201,49,2,0.94,0.56,Virginia,Miami,0,0,0,Marial Shayok missed Layup.
"February 20, 2017",home,Isaiah Wilkins,3138203,50,2,0.91,0.52,Virginia,Miami,1,0,0,Isaiah Wilkins made Layup.
"February 20, 2017",home,London Perrantes missed Jumpe,66139,51,2,0.82,0.72,Virginia,Miami,0,0,0,London Perrantes missed Jumper.
"February 20, 2017",home,Isaiah Wilkins missed Layu,3138203,54,2,0.92,0.4,Virginia,Miami,0,0,0,Isaiah Wilkins missed Layup.
"February 20, 2017",home,London Perrantes missed Three Point Jumpe,66139,55,2,0.72,0.18,Virginia,Miami,0,0,0,London Perrantes missed Three Point Jumper.
"February 20, 2017",home,Devon Hall,66138,60,3,0.85,0.92,Virginia,Miami,1,0,0,Devon Hall made Three Point Jumper. Assisted by Darius Thompson.
"February 20, 2017",home,Darius Thompson missed Jumpe,66274,61,3,0.81,0.6,Virginia,Miami,0,0,0,Darius Thompson missed Jumper.
"February 20, 2017",home,Darius Thompson missed Jumpe,66274,62,3,0.82,0.58,Virginia,Miami,0,0,0,Darius Thompson missed Jumper.
"February 20, 2017",home,Marial Shayok missed Jumpe,3138201,63,3,0.95,0.14,Virginia,Miami,0,0,0,Marial Shayok missed Jumper.
"February 20, 2017",home,Devon Hall missed Three Point Jumpe,66138,66,3,0.9,0.94,Virginia,Miami,0,0,0,Devon Hall missed Three Point Jumper.
"February 20, 2017",home,London Perrantes missed Jumpe,66139,67,3,0.84,0.5,Virginia,Miami,0,0,0,London Perrantes missed Jumper.
"February 20, 2017",home,Marial Shayok,3138201,68,3,0.91,0.52,Virginia,Miami,1,0,0,Marial Shayok made Layup.
"February 20, 2017",home,Marial Shayok missed Jumpe,3138201,69,3,0.84,0.46,Virginia,Miami,0,0,0,Marial Shayok missed Jumper.
"February 20, 2017",home,London Perrantes missed Three Point Jumpe,66139,70,3,0.7,0.76,Virginia,Miami,0,0,0,London Perrantes missed Three Point Jumper.
"February 20, 2017",away,Kamari Murphy,61668,0,1,0.06,0.82,Virginia,Miami,1,0,0,Kamari Murphy made Jumper. Assisted by Davon Reed.
"February 20, 2017",away,Davon Reed missed Three Point Jumpe,66130,1,1,0.31,0.58,Virginia,Miami,0,0,0,Davon Reed missed Three Point Jumper.
"February 20, 2017",away,Davon Reed missed Jumpe,66130,2,1,0.04,0.24,Virginia,Miami,0,0,0,Davon Reed missed Jumper.
"February 20, 2017",away,Ebuka Izundu,3904629,3,1,0.06,0.46,Virginia,Miami,1,0,0,Ebuka Izundu made Layup.
"February 20, 2017",away,Bruce Brown,4065670,4,1,0.06,0.44,Virginia,Miami,1,0,0,Bruce Brown made Layup.
"February 20, 2017",away,Kamari Murphy,61668,5,1,0.12,0.22,Virginia,Miami,1,0,0,Kamari Murphy made Jumper. Assisted by Anthony Lawrence Jr..
"February 20, 2017",away,Ebuka Izundu missed Layu,3904629,6,1,0.07,0.54,Virginia,Miami,0,0,0,Ebuka Izundu missed Layup.
"February 20, 2017",away,Anthony Lawrence Jr. missed Three Point Jumpe,3904628,7,1,0.26,0.82,Virginia,Miami,0,0,0,Anthony Lawrence Jr. missed Three Point Jumper.
"February 20, 2017",away,Dewan Huell missed Layu,4065672,8,1,0.06,0.42,Virginia,Miami,0,0,0,Dewan Huell missed Layup.
"February 20, 2017",away,Bruce Brown missed Three Point Jumpe,4065670,9,1,0.26,0.82,Virginia,Miami,0,0,0,Bruce Brown missed Three Point Jumper.
"February 20, 2017",away,Dejan Vasiljevic missed Three Point Jumpe,4065669,10,1,0.23,0.84,Virginia,Miami,0,0,0,Dejan Vasiljevic missed Three Point Jumper.
"February 20, 2017",away,Kamari Murphy missed Jumpe,61668,11,1,0.04,0.36,Virginia,Miami,0,0,0,Kamari Murphy missed Jumper.
"February 20, 2017",away,Dejan Vasiljevic missed Three Point Jumpe,4065669,12,1,0.14,0.94,Virginia,Miami,0,0,0,Dejan Vasiljevic missed Three Point Jumper.
"February 20, 2017",away,Dejan Vasiljevic,4065669,13,1,0.04,0.88,Virginia,Miami,1,0,0,Dejan Vasiljevic made Jumper.
"February 20, 2017",away,Ebuka Izundu,3904629,14,1,0.07,0.56,Virginia,Miami,1,0,0,Ebuka Izundu made Dunk. Assisted by Anthony Lawrence Jr..
"February 20, 2017",away,Ebuka Izundu missed Jumpe,3904629,15,1,0.07,0.68,Virginia,Miami,0,0,0,Ebuka Izundu missed Jumper.
"February 20, 2017",away,Davon Reed,66130,18,1,0.1,0.94,Virginia,Miami,1,0,0,Davon Reed made Three Point Jumper. Assisted by Anthony Lawrence Jr..
"February 20, 2017",away,Dejan Vasiljevic,4065669,19,1,0.08,0.06,Virginia,Miami,1,0,0,Dejan Vasiljevic made Three Point Jumper. Assisted by Anthony Lawrence Jr..
"February 20, 2017",away,Bruce Brown missed Dun,4065670,20,1,0.07,0.5,Virginia,Miami,0,0,0,Bruce Brown missed Dunk.
"February 20, 2017",away,Anthony Lawrence Jr. missed Jumpe,3904628,21,1,0.13,0.5,Virginia,Miami,0,0,0,Anthony Lawrence Jr. missed Jumper.
"February 20, 2017",away,Anthony Lawrence Jr. missed Three Point Jumpe,3904628,22,1,0.28,0.72,Virginia,Miami,0,0,0,Anthony Lawrence Jr. missed Three Point Jumper.
"February 20, 2017",away,Dejan Vasiljevic missed Three Point Jumpe,4065669,23,1,0.27,0.94,Virginia,Miami,0,0,0,Dejan Vasiljevic missed Three Point Jumper.
"February 20, 2017",away,Davon Reed missed Three Point Jumpe,66130,24,1,0.28,0.3,Virginia,Miami,0,0,0,Davon Reed missed Three Point Jumper.
"February 20, 2017",away,Anthony Lawrence Jr. missed Three Point Jumpe,3904628,25,2,0.22,0.88,Virginia,Miami,0,0,0,Anthony Lawrence Jr. missed Three Point Jumper.
"February 20, 2017",away,Bruce Brown missed Three Point Jumpe,4065670,26,2,0.3,0.6,Virginia,Miami,0,0,0,Bruce Brown missed Three Point Jumper.
"February 20, 2017",away,Davon Reed missed Three Point Jumpe,66130,27,2,0.3,0.16,Virginia,Miami,0,0,0,Davon Reed missed Three Point Jumper.
"February 20, 2017",away,Kamari Murphy,61668,28,2,0.04,0.54,Virginia,Miami,1,0,0,Kamari Murphy made Dunk. Assisted by Ebuka Izundu.
"February 20, 2017",away,Kamari Murphy missed Jumpe,61668,29,2,0.1,0.74,Virginia,Miami,0,0,0,Kamari Murphy missed Jumper.
"February 20, 2017",away,Ebuka Izundu,3904629,30,2,0.12,0.38,Virginia,Miami,1,0,0,Ebuka Izundu made Jumper. Assisted by Anthony Lawrence Jr..
"February 20, 2017",away,Kamari Murphy,61668,31,2,0.1,0.8,Virginia,Miami,1,0,0,Kamari Murphy made Jumper.
"February 20, 2017",away,Davon Reed missed Three Point Jumpe,66130,32,2,0.3,0.28,Virginia,Miami,0,0,0,Davon Reed missed Three Point Jumper.
"February 20, 2017",away,Kamari Murphy,61668,35,2,0.14,0.54,Virginia,Miami,1,0,0,Kamari Murphy made Jumper.
"February 20, 2017",away,Davon Reed missed Three Point Jumpe,66130,36,2,0.17,0.06,Virginia,Miami,0,0,0,Davon Reed missed Three Point Jumper.
"February 20, 2017",away,Bruce Brown missed Three Point Jumpe,4065670,37,2,0.3,0.48,Virginia,Miami,0,0,0,Bruce Brown missed Three Point Jumper.
"February 20, 2017",away,Davon Reed missed Layu,66130,40,2,0.07,0.46,Virginia,Miami,0,0,0,Davon Reed missed Layup.
"February 20, 2017",away,Kamari Murphy missed Jumpe,61668,41,2,0.14,0.24,Virginia,Miami,0,0,0,Kamari Murphy missed Jumper.
"February 20, 2017",away,Davon Reed missed Three Point Jumpe,66130,42,2,0.19,0.1,Virginia,Miami,0,0,0,Davon Reed missed Three Point Jumper.
"February 20, 2017",away,Bruce Brown missed Layu,4065670,43,2,0.06,0.56,Virginia,Miami,0,0,0,Bruce Brown missed Layup.
"February 20, 2017",away,Davon Reed,66130,48,2,0.14,0.48,Virginia,Miami,1,0,0,Davon Reed made Jumper.
"February 20, 2017",away,Dejan Vasiljevic,4065669,51,2,0.08,0.94,Virginia,Miami,1,0,0,Dejan Vasiljevic made Three Point Jumper. Assisted by Davon Reed.
"February 20, 2017",away,Bruce Brown,4065670,58,3,0.26,0.8,Virginia,Miami,1,0,0,Bruce Brown made Three Point Jumper. Assisted by Davon Reed.
"February 20, 2017",home,Jonathan Isaac missed Jumpe,4065654,0,1,0.92,0.32,Florida State,Boston College,0,0,0,Jonathan Isaac missed Jumper.
"February 20, 2017",home,Michael Ojo,61596,1,1,0.91,0.48,Florida State,Boston College,1,0,0,Michael Ojo made Layup. Assisted by Xavier Rathan-Mayes.
"February 20, 2017",home,Michael Ojo,61596,2,1,0.94,0.58,Florida State,Boston College,1,0,0,Michael Ojo made Layup. Assisted by Xavier Rathan-Mayes.
"February 20, 2017",home,Jonathan Isaac,4065654,3,1,0.92,0.54,Florida State,Boston College,1,0,0,Jonathan Isaac made Dunk. Assisted by Dwayne Bacon.
"February 20, 2017",home,Dwayne Bacon missed Jumpe,3907821,4,1,0.87,0.46,Florida State,Boston College,0,0,0,Dwayne Bacon missed Jumper.
"February 20, 2017",home,Jarquez Smith,66126,5,1,0.9,0.54,Florida State,Boston College,1,0,0,Jarquez Smith made Layup.
"February 20, 2017",home,Braian Angola-Rodas,4065658,6,1,0.76,0.8,Florida State,Boston College,1,0,0,Braian Angola-Rodas made Three Point Jumper. Assisted by Xavier Rathan-Mayes.
"February 20, 2017",home,Phil Cofer missed Three Point Jumpe,3135054,7,1,0.95,0.06,Florida State,Boston College,0,0,0,Phil Cofer missed Three Point Jumper.
"February 20, 2017",home,Phil Cofer,3135054,8,1,0.92,0.56,Florida State,Boston College,1,0,0,Phil Cofer made Dunk. Assisted by Xavier Rathan-Mayes.
"February 20, 2017",home,Jarquez Smith,66126,9,1,0.92,0.44,Florida State,Boston College,1,0,0,Jarquez Smith made Layup.
"February 20, 2017",home,Jonathan Isaac,4065654,10,1,0.91,0.54,Florida State,Boston College,1,0,0,Jonathan Isaac made Layup. Assisted by Jarquez Smith.
"February 20, 2017",home,Braian Angola-Rodas,4065658,12,1,0.96,0.06,Florida State,Boston College,1,0,0,Braian Angola-Rodas made Three Point Jumper. Assisted by Dwayne Bacon.
"February 20, 2017",home,Dwayne Bacon missed Three Point Jumpe,3907821,13,1,0.7,0.28,Florida State,Boston College,0,0,0,Dwayne Bacon missed Three Point Jumper.
"February 20, 2017",home,Jarquez Smith,66126,14,1,0.91,0.46,Florida State,Boston College,1,0,0,Jarquez Smith made Dunk.
"February 20, 2017",home,Terance Mann missed Layu,3907823,15,1,0.91,0.56,Florida State,Boston College,0,0,0,Terance Mann missed Layup.
"February 20, 2017",home,Dwayne Bacon,3907821,16,1,0.94,0.06,Florida State,Boston College,1,0,0,Dwayne Bacon made Three Point Jumper. Assisted by Trent Forrest.
"February 20, 2017",home,Christ Koumadje,3907824,17,1,0.94,0.46,Florida State,Boston College,1,0,0,Christ Koumadje made Dunk. Assisted by Phil Cofer.
"February 20, 2017",home,Jonathan Isaac missed Three Point Jumpe,4065654,18,1,0.68,0.62,Florida State,Boston College,0,0,0,Jonathan Isaac missed Three Point Jumper.
"February 20, 2017",home,Dwayne Bacon,3907821,19,1,0.8,0.86,Florida State,Boston College,1,0,0,Dwayne Bacon made Three Point Jumper.
"February 20, 2017",home,Dwayne Bacon missed Jumpe,3907821,20,1,0.88,0.88,Florida State,Boston College,0,0,0,Dwayne Bacon missed Jumper.
"February 20, 2017",home,Jonathan Isaac missed Jumpe,4065654,21,1,0.89,0.38,Florida State,Boston College,0,0,0,Jonathan Isaac missed Jumper.
"February 20, 2017",home,CJ Walker,4065655,22,1,0.91,0.46,Florida State,Boston College,1,0,0,CJ Walker made Layup. Assisted by Dwayne Bacon.
"February 20, 2017",home,Xavier Rathan-Mayes,66125,26,1,0.91,0.56,Florida State,Boston College,1,0,0,Xavier Rathan-Mayes made Layup. Assisted by Braian Angola-Rodas.
"February 20, 2017",home,Xavier Rathan-Mayes,66125,27,1,0.91,0.5,Florida State,Boston College,1,0,0,Xavier Rathan-Mayes made Layup.
"February 20, 2017",home,CJ Walker missed Three Point Jumpe,4065655,28,1,0.72,0.24,Florida State,Boston College,0,0,0,CJ Walker missed Three Point Jumper.
"February 20, 2017",home,Jarquez Smith missed Jumpe,66126,29,1,0.92,0.64,Florida State,Boston College,0,0,0,Jarquez Smith missed Jumper.
"February 20, 2017",home,PJ Savoy,4065657,30,1,0.96,0.94,Florida State,Boston College,1,0,0,PJ Savoy made Three Point Jumper. Assisted by Xavier Rathan-Mayes.
"February 20, 2017",home,CJ Walker missed Three Point Jumpe,4065655,31,1,0.79,0.88,Florida State,Boston College,0,0,0,CJ Walker missed Three Point Jumper.
"February 20, 2017",home,PJ Savoy missed Three Point Jumpe,4065657,32,1,0.9,0.94,Florida State,Boston College,0,0,0,PJ Savoy missed Three Point Jumper.
"February 20, 2017",home,Dwayne Bacon,3907821,33,1,0.94,0.46,Florida State,Boston College,1,0,0,Dwayne Bacon made Dunk. Assisted by PJ Savoy.
"February 20, 2017",home,PJ Savoy,4065657,34,1,0.8,0.9,Florida State,Boston College,1,0,0,PJ Savoy made Three Point Jumper. Assisted by Xavier Rathan-Mayes.
"February 20, 2017",home,PJ Savoy,4065657,35,1,0.89,0.42,Florida State,Boston College,1,0,0,PJ Savoy made Jumper.
"February 20, 2017",home,PJ Savoy,4065657,36,1,0.94,0.94,Florida State,Boston College,1,0,0,PJ Savoy made Three Point Jumper. Assisted by Jonathan Isaac.
"February 20, 2017",home,Jonathan Isaac,4065654,37,1,0.92,0.54,Florida State,Boston College,1,0,0,Jonathan Isaac made Dunk. Assisted by Xavier Rathan-Mayes.
"February 20, 2017",home,Christ Koumadje missed Layu,3907824,38,1,0.91,0.56,Florida State,Boston College,0,0,0,Christ Koumadje missed Layup.
"February 20, 2017",home,Dwayne Bacon missed Two Point Tip Sho,3907821,39,1,0.92,0.5,Florida State,Boston College,0,0,0,Dwayne Bacon missed Two Point Tip Shot.
"February 20, 2017",home,Dwayne Bacon,3907821,40,2,0.74,0.76,Florida State,Boston College,1,0,0,Dwayne Bacon made Three Point Jumper. Assisted by Michael Ojo.
"February 20, 2017",home,Jonathan Isaac missed Jumpe,4065654,41,2,0.85,0.6,Florida State,Boston College,0,0,0,Jonathan Isaac missed Jumper.
"February 20, 2017",home,Dwayne Bacon missed Jumpe,3907821,42,2,0.89,0.6,Florida State,Boston College,0,0,0,Dwayne Bacon missed Jumper.
"February 20, 2017",home,Dwayne Bacon missed Layu,3907821,43,2,0.9,0.44,Florida State,Boston College,0,0,0,Dwayne Bacon missed Layup.
"February 20, 2017",home,Terance Mann,3907823,44,2,0.9,0.48,Florida State,Boston College,1,0,0,Terance Mann made Dunk. Assisted by Xavier Rathan-Mayes.
"February 20, 2017",home,Terance Mann missed Layu,3907823,45,2,0.92,0.56,Florida State,Boston College,0,0,0,Terance Mann missed Layup.
"February 20, 2017",home,Terance Mann,3907823,46,2,0.92,0.5,Florida State,Boston College,1,0,0,Terance Mann made Two Point Tip Shot.
"February 20, 2017",home,Xavier Rathan-Mayes,66125,47,2,0.7,0.66,Florida State,Boston College,1,0,0,Xavier Rathan-Mayes made Three Point Jumper.
"February 20, 2017",home,Michael Ojo missed Jumpe,61596,48,2,0.86,0.5,Florida State,Boston College,0,0,0,Michael Ojo missed Jumper.
"February 20, 2017",home,Dwayne Bacon,3907821,49,2,0.95,0.06,Florida State,Boston College,1,0,0,Dwayne Bacon made Three Point Jumper. Assisted by Xavier Rathan-Mayes.
"February 20, 2017",home,Jonathan Isaac,4065654,52,2,0.9,0.5,Florida State,Boston College,1,0,0,Jonathan Isaac made Layup.
"February 20, 2017",home,Jonathan Isaac,4065654,53,2,0.72,0.72,Florida State,Boston College,1,0,0,Jonathan Isaac made Three Point Jumper.
"February 20, 2017",home,Dwayne Bacon missed Three Point Jumpe,3907821,54,2,0.78,0.82,Florida State,Boston College,0,0,0,Dwayne Bacon missed Three Point Jumper.
"February 20, 2017",home,Jonathan Isaac,4065654,55,2,0.91,0.54,Florida State,Boston College,1,0,0,Jonathan Isaac made Dunk. Assisted by Dwayne Bacon.
"February 20, 2017",home,Dwayne Bacon missed Three Point Jumpe,3907821,56,2,0.95,0.06,Florida State,Boston College,0,0,0,Dwayne Bacon missed Three Point Jumper.
